Student_id,english_marks,maths_marks,science_marks,computer_marks,course
S41102,63,83,94,97,AI
S41103,64,98,86,77,AI
S41104,99,86,69,76,AI
S41105,85,100,61,76,AI
S41106,67,79,91,73,AI
S41107,92,84,65,73,AI
S41108,95,84,80,60,Mathematics for machine learning
S41109,68,83,61,96,AI
S41110,71,77,79,73,AI
S41111,67,99,85,69,Mathematics for machine learning
S41112,97,90,96,91,AI
S41113,73,95,81,66,Mathematics for machine learning
S41114,66,88,78,67,Mathematics for machine learning
S41115,92,68,71,94,Web Development
S41116,90,97,64,72,AI
S41117,63,91,87,72,python
S41118,65,73,76,71,python
S41119,84,76,98,66,Mathematics for machine learning
S41120,87,94,61,95,AI
S41121,95,80,84,68,Mathematics for machine learning
S41122,71,82,86,67,Mathematics for machine learning
S41123,69,87,70,69,AI
S41124,81,74,75,69,AI
S41125,66,84,81,98,AI
S41126,91,82,86,97,AI
S41127,65,98,74,90,python
S41128,71,96,65,86,AI
S41129,79,62,87,65,python
S41130,100,74,92,65,Mathematics for machine learning
S41131,92,65,74,71,Web Development
S41132,88,60,72,86,Web Development
S41133,89,96,85,79,AI
S41134,98,77,100,66,AI
S41135,61,85,94,72,AI
S41136,77,90,82,69,Mathematics for machine learning
S41137,86,92,92,64,Mathematics for machine learning
S41138,91,82,86,98,python
S41139,97,89,64,79,AI
S41140,70,99,95,76,AI
S41141,90,74,73,83,AI
S41142,64,84,71,93,AI
S41143,79,83,91,78,AI
S41144,70,61,76,72,python
S41145,75,100,63,60,python
S41146,63,87,61,68,python
S41147,99,71,99,69,Mathematics for machine learning
S41148,73,83,85,80,AI
S41149,85,86,62,63,python
S41150,70,92,63,79,python
S41151,69,60,100,88,python
S41152,81,61,75,60,Web Development
S41153,74,61,70,95,Web Development
S41154,64,76,68,60,python
S41155,89,92,80,85,AI
S41156,98,61,73,67,python
S41157,80,95,79,86,python
S41158,63,87,65,100,AI
S41159,86,64,80,67,Web Development
S41160,84,60,82,90,Web Development
S41161,70,79,64,67,python
S41162,83,80,93,87,AI
S41163,80,86,66,61,python
S41164,80,100,96,66,Mathematics for machine learning
S41165,100,62,97,85,Web Development
S41166,67,76,77,100,AI
S41167,74,96,78,63,Mathematics for machine learning
S41168,83,74,81,96,AI
S41169,67,100,62,68,python
S41170,71,82,68,96,AI
S41171,88,88,93,79,AI
S41172,78,68,67,63,python
S41173,91,77,84,95,AI
S41174,89,67,87,99,Web Development
S41175,60,86,61,84,AI
S41176,63,77,66,62,python
S41177,89,76,99,68,Mathematics for machine learning
S41178,94,68,90,63,Web Development
S41179,87,79,77,78,Mathematics for machine learning
S41180,78,99,84,97,AI
S41181,63,72,96,61,AI
S41182,98,68,95,79,Web Development
S41183,93,67,92,80,Web Development
S41184,74,85,75,73,AI
S41185,95,60,91,71,Web Development
S41186,75,90,77,95,AI
S41187,61,75,96,71,AI
S41188,69,100,97,95,AI
S41189,81,64,70,84,Web Development
S41190,62,76,100,71,AI
S41191,76,67,70,70,Web Development
S41192,90,66,97,81,Web Development
S41193,92,99,63,82,AI
S41194,93,98,99,97,AI
S41195,69,81,92,81,AI
S41196,68,78,66,66,python
S41197,70,84,62,72,Mathematics for machine learning
S41198,87,89,98,76,AI
S41199,62,97,80,67,Mathematics for machine learning
S41200,82,82,91,70,Mathematics for machine learning
S41201,84,91,63,76,AI
S41202,84,75,89,89,AI
S41203,84,75,98,70,Web Development
S41204,100,81,94,64,Mathematics for machine learning
S41205,79,71,97,100,AI
S41206,78,72,61,91,AI
S41207,94,86,94,76,AI
S41208,67,93,86,76,Mathematics for machine learning
S41209,83,98,62,70,python
S41210,67,94,98,97,AI
S41211,90,99,85,76,AI
S41212,87,90,78,93,AI
S41213,62,74,66,72,python
S41214,74,72,81,97,AI
S41215,73,63,74,64,python
S41216,84,81,92,66,Mathematics for machine learning
S41217,64,74,84,87,AI
S41218,76,68,60,61,python
S41219,95,95,100,90,Mathematics for machine learning
S41220,64,84,79,65,Mathematics for machine learning
S41221,74,98,93,65,Mathematics for machine learning
S41222,94,77,76,90,AI
S41223,79,82,90,94,AI
S41224,66,87,94,74,AI
S41225,81,91,83,61,AI
S41226,64,95,68,93,python
S41227,76,94,84,87,AI
S41228,90,67,71,99,Web Development
S41229,98,63,76,70,python
S41230,69,68,100,82,python
S41231,92,63,71,72,Web Development
S41232,96,80,75,96,AI
S41233,66,71,97,68,Mathematics for machine learning
S41234,94,62,94,77,Web Development
S41235,99,83,94,92,AI
S41236,78,88,89,95,AI
S41237,65,90,68,64,python
S41238,95,84,65,71,AI
S41239,99,76,82,92,AI
S41240,62,73,95,68,Mathematics for machine learning
S41241,65,93,95,65,Mathematics for machine learning
S41242,74,75,95,82,AI
S41243,62,97,98,76,AI
S41244,74,79,67,90,AI
S41245,100,73,88,67,python
S41246,90,80,97,85,AI
S41247,94,86,100,75,AI
S41248,66,79,69,72,AI
S41249,65,64,67,77,python
S41250,74,91,67,96,AI
S41251,76,76,92,82,AI
S41252,74,77,74,82,AI
S41253,98,86,78,88,AI
S41254,64,67,99,68,python
S41255,61,70,79,73,python
S41256,84,62,78,64,python
S41257,78,73,74,73,AI
S41258,100,74,98,87,AI
S41259,61,66,64,80,Web Development
S41260,65,90,61,77,AI
S41261,91,80,63,70,python
S41262,80,94,84,74,AI
S41263,82,69,64,70,python
S41264,79,71,64,64,python
S41265,98,92,74,79,AI
S41266,97,92,82,97,AI
S41267,75,97,89,68,Mathematics for machine learning
S41268,95,76,97,85,AI
S41269,68,91,96,88,AI
S41270,100,97,73,85,AI
S41271,88,81,78,62,Mathematics for machine learning
S41272,76,60,100,83,Web Development
S41273,64,62,93,76,AI
S41274,82,96,70,67,python
S41275,88,76,98,100,AI
S41276,67,93,75,79,AI
S41277,79,60,94,64,AI
S41278,97,71,88,92,AI
S41279,99,78,78,88,AI
S41280,92,72,61,71,AI
S41281,87,73,90,73,AI
S41282,67,60,92,96,python
S41283,74,81,69,65,python
S41284,81,69,93,87,Web Development
S41285,84,85,78,100,AI
S41286,95,63,65,85,Mathematics for machine learning
S41287,71,63,97,67,python
S41288,65,61,81,79,python
S41289,87,87,99,88,AI
S41290,95,76,63,72,AI
S41291,99,99,82,85,python
S41292,84,79,78,67,Web Development
S41293,61,97,92,95,AI
S41294,84,89,68,74,AI
S41295,81,89,90,87,AI
S41296,100,79,93,66,Mathematics for machine learning
S41297,90,63,97,76,Web Development
S41298,66,91,63,68,Web Development
S41299,62,68,89,89,python
S41300,94,84,92,69,Mathematics for machine learning
S41301,72,92,60,73,AI
S41302,60,69,66,80,python
S41303,75,75,87,73,AI
S41304,87,63,95,94,Web Development
S41305,71,91,95,68,Mathematics for machine learning
S41306,94,100,75,96,AI
S41307,64,67,93,79,python
S41308,60,66,65,90,Web Development
S41309,74,78,69,82,AI
S41310,77,77,76,67,Mathematics for machine learning
S41311,85,66,69,65,python
S41312,97,68,92,86,Web Development
S41313,63,89,65,82,AI
S41314,95,83,91,78,AI
S41315,62,93,78,78,AI
S41316,98,71,81,83,Mathematics for machine learning
S41317,95,79,87,60,Mathematics for machine learning
S41318,81,62,80,98,Web Development
S41319,76,87,84,60,Mathematics for machine learning
S41320,74,66,97,64,python
S41321,86,99,92,97,AI
S41322,64,64,99,64,python
S41323,90,68,100,70,python
S41324,69,85,83,94,AI
S41325,91,81,70,75,AI
S41326,75,80,93,86,AI
S41327,71,84,100,85,AI
S41328,92,77,71,85,AI
S41329,73,79,96,65,Mathematics for machine learning
S41330,68,81,95,96,AI
S41331,98,98,66,61,python
S41332,72,81,89,66,Mathematics for machine learning
S41333,83,95,97,79,AI
S41334,98,88,82,77,Mathematics for machine learning
S41335,60,87,85,61,Mathematics for machine learning
S41336,65,79,94,83,AI
S41337,65,72,62,61,python
S41338,72,85,96,98,AI
S41339,86,99,82,87,AI
S41340,68,64,75,77,Web Development
S41341,77,82,91,86,AI
S41342,64,68,95,88,python
S41343,85,92,60,87,AI
S41344,91,99,100,69,Web Development
S41345,70,96,62,75,Web Development
S41346,61,94,67,68,python
S41347,85,83,85,74,AI
S41348,81,61,97,72,AI
S41349,78,79,84,99,AI
S41350,97,81,68,66,python
S41351,89,76,85,85,AI
S41352,64,92,79,86,AI
S41353,86,81,86,91,AI
S41354,83,86,74,88,Mathematics for machine learning
S41355,78,63,69,76,Web Development
S41356,60,74,80,78,AI
S41357,94,65,73,99,Web Development
S41358,86,67,80,97,Web Development
S41359,76,72,89,61,Mathematics for machine learning
S41360,85,72,73,79,AI
S41361,81,91,81,72,AI
S41362,76,71,87,67,Mathematics for machine learning
S41363,65,77,80,99,AI
S41364,99,73,78,91,AI
S41365,87,99,83,69,Mathematics for machine learning
S41366,78,67,66,70,python
S41367,99,97,97,73,Web Development
S41368,81,83,99,69,Mathematics for machine learning
S41369,94,63,67,70,python
S41370,87,91,65,69,python
S41371,72,72,80,93,AI
S41372,99,85,91,73,AI
S41373,81,65,85,76,Web Development
S41374,94,76,72,88,AI
S41375,78,83,66,60,python
S41376,96,65,62,72,Web Development
S41377,88,90,78,68,Mathematics for machine learning
S41378,68,75,81,62,Mathematics for machine learning
S41379,92,76,75,72,AI
S41380,71,96,69,66,python
S41381,69,80,91,80,AI
S41382,81,99,71,78,AI
S41383,82,76,98,68,Mathematics for machine learning
S41384,85,81,82,97,AI
S41385,81,79,61,65,Mathematics for machine learning
S41386,74,62,94,61,python
S41387,61,95,78,72,AI
S41388,61,67,97,78,AI
S41389,98,90,74,83,AI
S41390,75,76,85,96,AI
S41391,81,98,73,76,AI
S41392,95,63,75,77,python
S41393,96,72,77,92,AI
S41394,75,91,73,76,Mathematics for machine learning
S41395,76,60,66,72,Web Development
S41396,62,99,71,83,AI
S41397,63,96,100,65,Mathematics for machine learning
S41398,92,94,79,74,AI
S41399,75,91,91,80,AI
S41400,100,69,84,95,Web Development
S41401,73,80,61,66,AI
S41402,77,68,62,93,Web Development
S41403,88,97,66,95,AI
S41404,96,100,99,99,AI
S41405,65,85,100,75,AI
S41406,93,69,89,72,python
S41407,78,83,72,82,AI
S41408,81,72,76,99,AI
S41409,71,86,83,64,Mathematics for machine learning
S41410,64,86,85,99,AI
S41411,99,76,72,68,Mathematics for machine learning
S41412,98,71,95,62,Mathematics for machine learning
S41413,84,74,86,66,Mathematics for machine learning
S41414,83,76,75,95,AI
S41415,70,88,79,68,Mathematics for machine learning
S41416,66,79,64,77,AI
S41417,81,81,61,67,python
S41418,75,98,97,96,AI
S41419,81,72,96,63,Mathematics for machine learning
S41420,82,93,76,90,AI
S41421,76,70,92,61,python
S41422,73,82,60,94,AI
S41423,87,75,65,79,AI
S41424,74,65,96,96,Web Development
S41425,91,78,63,68,python
S41426,67,95,68,76,AI
S41427,60,68,64,82,python
S41428,88,94,73,82,Mathematics for machine learning
S41429,76,96,78,70,Mathematics for machine learning
S41430,94,82,73,85,AI
S41431,91,64,61,82,Web Development
S41432,96,89,91,86,AI
S41433,83,71,80,77,AI
S41434,99,65,77,80,Web Development
S41435,77,64,90,86,Web Development
S41436,76,90,67,65,python
S41437,69,99,77,96,AI
S41438,99,72,95,77,AI
S41439,78,88,82,83,AI
S41440,74,70,96,81,Web Development
S41441,64,80,94,71,AI
S41442,60,61,92,63,python
S41443,72,71,91,84,AI
S41444,64,64,80,64,python
S41445,69,100,83,82,AI
S41446,70,84,93,61,Mathematics for machine learning
S41447,61,93,96,67,Mathematics for machine learning
S41448,82,93,95,63,python
S41449,91,72,72,64,Mathematics for machine learning
S41450,70,93,99,98,AI
S41451,63,71,68,95,AI
S41452,94,85,72,89,AI
S41453,93,97,79,77,AI
S41454,71,89,65,94,AI
S41455,86,99,89,91,AI
S41456,76,93,87,63,Mathematics for machine learning
S41457,82,67,92,81,Web Development
S41458,100,84,76,83,Web Development
S41459,97,89,100,97,AI
S41460,64,98,91,82,AI
S41461,85,91,66,60,python
S41462,71,73,65,78,AI
S41463,85,90,67,86,AI
S41464,84,99,91,99,python
S41465,86,74,93,99,AI
S41466,86,88,73,62,Mathematics for machine learning
S41467,72,70,99,61,python
S41468,93,67,70,94,Web Development
S41469,99,67,61,86,Web Development
S41470,71,62,81,93,Web Development
S41471,63,73,81,99,python
S41472,83,62,63,82,Web Development
S41473,67,98,78,74,AI
S41474,80,72,64,81,AI
S41475,81,60,100,96,Web Development
S41476,94,72,98,76,AI
S41477,90,78,81,76,AI
S41478,71,65,89,60,AI
S41479,71,85,67,66,python
S41480,61,61,74,65,python
S41481,84,75,74,82,AI
S41482,81,73,85,95,Mathematics for machine learning
S41483,98,89,77,80,AI
S41484,65,71,97,73,AI
S41485,80,76,93,88,AI
S41486,79,95,88,92,AI
S41487,79,94,93,84,AI
S41488,76,67,64,91,Web Development
S41489,67,96,71,81,AI
S41490,68,79,94,64,Mathematics for machine learning
S41491,72,94,94,86,python
S41492,60,88,70,76,AI
S41493,89,73,65,98,AI
S41494,78,91,60,73,AI
S41495,77,60,80,80,Web Development
S41496,65,71,96,93,Web Development
S41497,65,60,72,68,python
S41498,67,76,64,87,AI
S41499,95,64,62,86,Web Development
S41500,75,90,90,76,AI
S41501,93,64,99,74,Web Development
S41502,63,86,64,71,AI
S41503,64,86,92,76,AI
S41504,63,100,95,99,AI
S41505,64,83,93,96,AI
S41506,96,76,67,85,AI
S41507,86,60,73,70,python
S41508,77,77,65,99,AI
S41509,63,62,65,94,python
S41510,83,63,96,92,Web Development
S41511,72,63,60,81,Web Development
S41512,83,85,62,77,AI
S41513,66,84,76,62,Mathematics for machine learning
S41514,68,82,89,63,Mathematics for machine learning
S41515,86,78,98,62,Mathematics for machine learning
S41516,88,94,68,92,AI
S41517,66,98,97,67,Mathematics for machine learning
S41518,94,94,80,68,Mathematics for machine learning
S41519,72,83,61,80,AI
S41520,73,99,72,89,AI
S41521,76,83,86,67,AI
S41522,79,64,71,77,Web Development
S41523,85,70,91,77,Web Development
S41524,70,73,91,60,Mathematics for machine learning
S41525,71,71,80,77,AI
S41526,93,67,85,85,Web Development
S41527,62,83,89,74,AI
S41528,84,100,83,75,AI
S41529,77,67,82,70,python
S41530,85,91,66,75,AI
S41531,88,69,72,88,Web Development
S41532,62,68,63,89,python
S41533,77,96,60,63,python
S41534,63,92,82,90,AI
S41535,93,61,85,84,Web Development
S41536,88,61,71,68,python
S41537,83,68,85,93,Web Development
S41538,86,64,80,93,Web Development
S41539,91,85,67,96,AI
S41540,68,77,90,87,AI
S41541,74,94,99,74,AI
S41542,67,77,79,73,AI
S41543,71,87,93,69,Mathematics for machine learning
S41544,98,71,71,68,Mathematics for machine learning
S41545,75,78,100,71,AI
S41546,86,96,91,72,AI
S41547,78,75,66,93,AI
S41548,92,93,62,95,AI
S41549,72,85,69,72,AI
S41550,76,63,98,90,Web Development
S41551,63,75,64,64,Web Development
S41552,76,92,62,83,AI
S41553,79,84,61,69,python
S41554,76,86,87,94,AI
S41555,96,97,84,79,AI
S41556,79,94,85,91,Web Development
S41557,86,70,95,71,Web Development
S41558,82,82,89,93,AI
S41559,78,85,93,82,AI
S41560,61,86,93,93,Mathematics for machine learning
S41561,75,72,81,69,Mathematics for machine learning
S41562,85,68,78,91,Web Development
S41563,67,66,63,75,python
S41564,76,83,75,63,Mathematics for machine learning
S41565,99,99,95,69,Mathematics for machine learning
S41566,82,100,93,61,Mathematics for machine learning
S41567,95,71,93,77,AI
S41568,75,73,69,93,AI
S41569,97,87,78,75,AI
S41570,76,92,78,77,AI
S41571,93,100,94,72,AI
S41572,82,88,78,65,Mathematics for machine learning
S41573,79,67,82,97,Web Development
S41574,60,87,68,79,AI
S41575,74,84,82,73,AI
S41576,63,97,98,77,AI
S41577,87,67,86,75,Web Development
S41578,86,72,91,96,AI
S41579,60,68,87,88,Web Development
S41580,65,86,60,75,AI
S41581,64,100,63,96,AI
S41582,85,87,67,76,Web Development
S41583,67,91,87,76,AI
S41584,94,93,61,77,AI
S41585,83,80,69,61,python
S41586,72,92,74,61,Mathematics for machine learning
S41587,82,66,93,64,python
S41588,66,84,87,99,AI
S41589,72,75,60,68,python
S41590,70,92,68,89,AI
S41591,90,60,93,75,Web Development
S41592,61,66,72,91,python
S41593,78,87,91,80,Mathematics for machine learning
S41594,75,71,65,91,AI
S41595,70,71,62,69,python
S41596,73,87,61,90,AI
S41597,78,70,99,80,Web Development
S41598,80,80,77,81,AI
S41599,91,62,63,64,python
S41600,79,78,63,71,AI
S41601,83,69,64,94,Web Development
S41602,78,64,84,98,Web Development
S41603,83,96,100,98,AI
S41604,79,63,94,68,python
S41605,94,96,75,83,AI
S41606,92,70,68,88,Web Development
S41607,82,76,68,98,AI
S41608,63,66,88,70,python
S41609,100,94,82,82,AI
S41610,62,92,80,95,Mathematics for machine learning
S41611,72,83,84,94,AI
S41612,87,92,95,77,python
S41613,76,68,91,97,Web Development
S41614,76,67,79,67,Mathematics for machine learning
S41615,99,80,93,87,Mathematics for machine learning
S41616,75,66,62,63,python
S41617,60,65,98,63,AI
S41618,86,91,100,92,Mathematics for machine learning
S41619,87,78,99,69,Mathematics for machine learning
S41620,61,75,92,68,Mathematics for machine learning
S41621,95,73,63,86,AI
S41622,99,87,78,87,AI
S41623,95,78,94,80,AI
S41624,79,77,70,74,AI
S41625,98,98,91,94,AI
S41626,79,66,100,97,Web Development
S41627,64,84,71,70,Mathematics for machine learning
S41628,98,81,72,98,AI
S41629,100,99,69,61,python
S41630,85,74,75,90,AI
S41631,71,83,80,94,AI
S41632,91,91,74,100,AI
S41633,68,89,84,81,AI
S41634,73,81,63,98,AI
S41635,83,61,72,66,AI
S41636,91,77,97,63,Mathematics for machine learning
S41637,72,63,79,73,Web Development
S41638,90,99,85,72,AI
S41639,99,94,89,75,AI
S41640,84,82,69,89,Web Development
S41641,74,83,67,74,AI
S41642,61,75,93,67,Mathematics for machine learning
S41643,79,85,85,70,python
S41644,93,94,72,86,AI
S41645,65,67,89,94,python
S41646,91,71,80,79,AI
S41647,95,89,81,91,AI
S41648,74,90,61,78,AI
S41649,79,63,76,90,Web Development
S41650,60,77,67,64,python
S41651,67,86,74,94,AI
S41652,91,62,69,78,Web Development
S41653,96,69,69,73,Web Development
S41654,70,93,90,71,Mathematics for machine learning
S41655,93,78,61,70,python
S41656,85,88,80,65,Mathematics for machine learning
S41657,62,92,98,66,Mathematics for machine learning
S41658,71,72,75,66,Mathematics for machine learning
S41659,79,82,92,64,Mathematics for machine learning
S41660,92,83,74,77,Web Development
S41661,99,67,60,87,Web Development
S41662,81,76,97,66,Mathematics for machine learning
S41663,94,82,95,72,AI
S41664,81,76,100,98,AI
S41665,99,72,88,63,Mathematics for machine learning
S41666,77,92,86,94,AI
S41667,73,65,77,92,Web Development
S41668,65,93,79,91,AI
S41669,86,87,98,63,Web Development
S41670,87,99,84,100,AI
S41671,96,95,92,94,AI
S41672,65,64,99,70,python
S41673,66,68,65,73,python
S41674,63,78,95,73,AI
S41675,84,87,82,80,AI
S41676,88,76,74,89,AI
S41677,71,93,84,83,AI
S41678,89,73,74,95,AI
S41679,95,97,70,69,python
S41680,61,92,78,92,AI
S41681,84,95,99,62,Mathematics for machine learning
S41682,80,91,86,71,AI
S41683,87,90,85,97,AI
S41684,100,91,65,97,AI
S41685,61,67,62,72,python
S41686,75,78,91,79,AI
S41687,76,65,93,80,Web Development
S41688,95,73,69,87,Mathematics for machine learning
S41689,72,95,77,86,AI
S41690,81,80,80,62,Mathematics for machine learning
S41691,82,65,81,93,Web Development
S41692,83,61,60,73,Web Development
S41693,96,81,75,80,AI
S41694,82,97,80,80,Web Development
S41695,61,94,71,61,Mathematics for machine learning
S41696,79,92,89,86,Web Development
S41697,75,71,65,90,AI
S41698,95,87,93,82,AI
S41699,67,96,82,78,python
S41700,71,98,72,96,AI
S41701,75,60,99,68,python
S41702,71,84,88,77,AI
S41703,100,84,98,71,AI
S41704,83,63,80,92,Web Development
S41705,100,81,65,61,python
S41706,68,67,62,94,python
S41707,79,81,61,96,AI
S41708,64,100,96,70,AI
S41709,75,60,81,85,Web Development
S41710,81,94,72,88,AI
S41711,87,75,70,98,AI
S41712,98,84,65,85,AI
S41713,60,77,86,90,AI
S41714,82,64,60,63,python
S41715,95,85,87,85,python
S41716,83,77,70,87,AI
S41717,68,70,67,96,python
S41718,82,86,65,95,AI
S41719,66,78,71,69,Mathematics for machine learning
S41720,86,79,90,91,AI
S41721,98,71,87,79,AI
S41722,60,100,60,86,AI
S41723,66,87,78,69,Mathematics for machine learning
S41724,72,62,73,71,Web Development
S41725,96,67,77,77,Web Development
S41726,80,70,93,66,python
S41727,71,82,99,76,AI
S41728,81,98,72,96,AI
S41729,94,67,61,68,python
S41730,61,73,76,64,Mathematics for machine learning
S41731,73,87,82,67,Mathematics for machine learning
S41732,94,95,67,75,AI
S41733,64,99,68,61,python
S41734,92,77,100,98,AI
S41735,62,72,97,99,AI
S41736,83,71,80,66,Mathematics for machine learning
S41737,61,74,95,100,python
S41738,99,81,67,69,Mathematics for machine learning
S41739,80,79,75,82,AI
S41740,78,77,82,65,Mathematics for machine learning
S41741,75,62,75,94,Web Development
S41742,89,71,87,81,AI
S41743,80,87,84,93,AI
S41744,76,89,63,69,python
S41745,89,74,64,61,python
S41746,89,76,99,65,Mathematics for machine learning
S41747,91,73,64,71,AI
S41748,67,97,95,70,AI
S41749,76,62,60,74,Web Development
S41750,71,70,85,91,Mathematics for machine learning
S41751,92,93,97,76,Web Development
S41752,97,77,86,71,AI
S41753,85,74,82,65,Web Development
S41754,71,64,94,99,Web Development
S41755,65,72,99,67,Mathematics for machine learning
S41756,64,94,62,90,AI
S41757,75,83,89,96,AI
S41758,70,76,66,96,Mathematics for machine learning
